schedule_id,volunteer_id,volunteer_name,status,volunteer_shift_pref,schedule_date,shift_type,scheduled_hours,schedule_status,no_show_flag,calls_that_day,avg_call_duration_minutes,year,month,day_of_week,is_weekend,is_federal_holiday,program_is_open
3759,9547,Rowan C,Active,Afternoon,2025-07-08,Afternoon,4,Scheduled,false,1,11.00,2025,7,Tuesday,false,false,true
3760,9559,Jordan M,Active,Day,2025-07-09,Day,4,Scheduled,false,3,22.33,2025,7,Wednesday,false,false,true
3761,9565,Emerson S,Resigned,Afternoon,2025-07-09,Day,4,Scheduled,false,5,19.80,2025,7,Wednesday,false,false,true
3762,9531,Skyler F,Active,Day,2025-07-09,Afternoon,4,Scheduled,false,4,15.75,2025,7,Wednesday,false,false,true
3763,9533,Taylor F,Resigned,Afternoon,2025-07-09,Afternoon,4,Scheduled,false,3,19.33,2025,7,Wednesday,false,false,true
3764,9534,Jordan Q,Active,Day,2025-07-10,Day,4,Scheduled,false,3,32.33,2025,7,Thursday,false,false,true
3765,9503,Cameron T,Active,Afternoon,2025-07-10,Day,4,Scheduled,true,0,,2025,7,Thursday,false,false,true
3766,9524,Finley W,Active,Day,2025-07-10,Afternoon,4,Scheduled,false,3,25.67,2025,7,Thursday,false,false,true
3767,9548,Taylor C,Active,Afternoon,2025-07-10,Afternoon,4,Scheduled,true,0,,2025,7,Thursday,false,false,true
3768,9570,Rowan T,Active,Afternoon,2025-07-11,Day,4,Scheduled,false,4,26.25,2025,7,Friday,false,false,true
3769,9520,Skyler X,Active,Day,2025-07-11,Day,4,Scheduled,false,2,27.00,2025,7,Friday,false,false,true
3770,9505,Cameron Z,Active,Afternoon,2025-07-11,Afternoon,4,Scheduled,false,3,27.33,2025,7,Friday,false,false,true
3771,9572,Alex V,Active,Afternoon,2025-07-11,Afternoon,4,Scheduled,false,2,10.00,2025,7,Friday,false,false,true
3772,9570,Rowan T,Active,Afternoon,2025-07-14,Day,4,Scheduled,false,6,26.67,2025,7,Monday,false,false,true
3773,9571,Parker W,Active,Afternoon,2025-07-14,Afternoon,4,Scheduled,false,1,28.00,2025,7,Monday,false,false,true
3774,9559,Jordan M,Active,Day,2025-07-14,Afternoon,4,Scheduled,false,3,23.33,2025,7,Monday,false,false,true
3775,9524,Finley W,Active,Day,2025-07-15,Day,4,Scheduled,false,1,5.00,2025,7,Tuesday,false,false,true
3776,9501,Finley X,Active,Afternoon,2025-07-15,Afternoon,4,Scheduled,false,2,10.50,2025,7,Tuesday,false,false,true
3777,9505,Cameron Z,Active,Afternoon,2025-07-15,Afternoon,4,Scheduled,false,2,22.50,2025,7,Tuesday,false,false,true
3778,9569,Riley D,Active,Afternoon,2025-07-16,Day,4,Scheduled,true,0,,2025,7,Wednesday,false,false,true
3779,9548,Taylor C,Active,Afternoon,2025-07-16,Day,4,Scheduled,true,0,,2025,7,Wednesday,false,false,true
3780,9547,Rowan C,Active,Afternoon,2025-07-16,Afternoon,4,Scheduled,false,5,27.40,2025,7,Wednesday,false,false,true
3781,9531,Skyler F,Active,Day,2025-07-16,Afternoon,4,Scheduled,false,3,16.00,2025,7,Wednesday,false,false,true
3782,9534,Jordan Q,Active,Day,2025-07-17,Day,4,Scheduled,false,3,21.67,2025,7,Thursday,false,false,true
3783,9504,Riley A,Active,Day,2025-07-17,Day,4,Scheduled,false,3,28.00,2025,7,Thursday,false,false,true
3784,9533,Taylor F,Resigned,Afternoon,2025-07-17,Afternoon,4,Scheduled,false,2,25.50,2025,7,Thursday,false,false,true
3785,9555,Parker Z,Active,Afternoon,2025-07-17,Afternoon,4,Scheduled,false,1,33.00,2025,7,Thursday,false,false,true
3786,9549,Dakota J,Active,Day,2025-07-18,Day,4,Scheduled,false,3,24.00,2025,7,Friday,false,false,true
3787,9510,Harper G,Resigned,Afternoon,2025-07-18,Day,4,Scheduled,false,4,26.00,2025,7,Friday,false,false,true
3788,9509,Rowan F,Active,Afternoon,2025-07-18,Afternoon,4,Scheduled,true,0,,2025,7,Friday,false,false,true
3789,9520,Skyler X,Active,Day,2025-07-18,Afternoon,4,Scheduled,false,1,12.00,2025,7,Friday,false,false,true
3790,9504,Riley A,Active,Day,2025-07-21,Day,4,Scheduled,false,1,8.00,2025,7,Monday,false,false,true
3791,9559,Jordan M,Active,Day,2025-07-21,Day,4,Scheduled,false,2,28.50,2025,7,Monday,false,false,true
3792,9571,Parker W,Active,Afternoon,2025-07-21,Afternoon,4,Scheduled,true,0,,2025,7,Monday,false,false,true
3793,9531,Skyler F,Active,Day,2025-07-21,Afternoon,4,Scheduled,false,3,20.33,2025,7,Monday,false,false,true
3794,9570,Rowan T,Active,Afternoon,2025-07-22,Day,4,Scheduled,false,3,26.67,2025,7,Tuesday,false,false,true
3795,9509,Rowan F,Active,Afternoon,2025-07-22,Day,4,Scheduled,false,2,34.50,2025,7,Tuesday,false,false,true
3796,9524,Finley W,Active,Day,2025-07-22,Afternoon,4,Scheduled,false,2,21.00,2025,7,Tuesday,false,false,true
3797,9555,Parker Z,Active,Afternoon,2025-07-22,Afternoon,4,Scheduled,false,2,9.00,2025,7,Tuesday,false,false,true
3798,9549,Dakota J,Active,Day,2025-07-23,Day,4,Scheduled,false,2,28.00,2025,7,Wednesday,false,false,true
3799,9520,Skyler X,Active,Day,2025-07-23,Afternoon,4,Scheduled,false,1,21.00,2025,7,Wednesday,false,false,true
3800,9556,Jamie V,Active,Day,2025-07-23,Afternoon,4,Scheduled,false,3,14.67,2025,7,Wednesday,false,false,true
3801,9533,Taylor F,Resigned,Afternoon,2025-07-24,Day,4,Scheduled,true,0,,2025,7,Thursday,false,false,true
3802,9534,Jordan Q,Active,Day,2025-07-24,Day,4,Scheduled,false,1,24.00,2025,7,Thursday,false,false,true
3803,9510,Harper G,Resigned,Afternoon,2025-07-24,Afternoon,4,Scheduled,false,1,38.00,2025,7,Thursday,false,false,true
3804,9503,Cameron T,Active,Afternoon,2025-07-24,Afternoon,4,Scheduled,false,4,25.25,2025,7,Thursday,false,false,true
3805,9517,Parker R,Active,Afternoon,2025-07-25,Day,4,Scheduled,true,0,,2025,7,Friday,false,false,true
3806,9548,Taylor C,Active,Afternoon,2025-07-25,Day,4,Scheduled,false,2,22.50,2025,7,Friday,false,false,true
3807,9507,Quinn Y,Active,Day,2025-07-25,Afternoon,4,Scheduled,false,2,25.50,2025,7,Friday,false,false,true
3808,9547,Rowan C,Active,Afternoon,2025-07-25,Afternoon,4,Scheduled,false,1,39.00,2025,7,Friday,false,false,true
3809,9501,Finley X,Active,Afternoon,2025-07-28,Day,4,Scheduled,false,3,21.33,2025,7,Monday,false,false,true
3810,9570,Rowan T,Active,Afternoon,2025-07-28,Day,4,Scheduled,false,1,23.00,2025,7,Monday,false,false,true
3811,9504,Riley A,Active,Day,2025-07-28,Afternoon,4,Scheduled,false,3,29.33,2025,7,Monday,false,false,true
3812,9503,Cameron T,Active,Afternoon,2025-07-28,Afternoon,4,Scheduled,false,3,13.33,2025,7,Monday,false,false,true
3813,9531,Skyler F,Active,Day,2025-07-29,Day,4,Scheduled,false,2,18.00,2025,7,Tuesday,false,false,true
3814,9572,Alex V,Active,Afternoon,2025-07-29,Day,4,Scheduled,false,4,23.50,2025,7,Tuesday,false,false,true
3815,9555,Parker Z,Active,Afternoon,2025-07-29,Afternoon,4,Scheduled,false,2,31.00,2025,7,Tuesday,false,false,true
3816,9556,Jamie V,Active,Day,2025-07-29,Afternoon,4,Scheduled,false,2,22.00,2025,7,Tuesday,false,false,true
3817,9549,Dakota J,Active,Day,2025-07-30,Day,4,Scheduled,true,0,,2025,7,Wednesday,false,false,true
3818,9505,Cameron Z,Active,Afternoon,2025-07-30,Day,4,Scheduled,false,2,22.00,2025,7,Wednesday,false,false,true
3819,9559,Jordan M,Active,Day,2025-07-30,Afternoon,4,Scheduled,false,2,24.50,2025,7,Wednesday,false,false,true
3820,9520,Skyler X,Active,Day,2025-07-30,Afternoon,4,Scheduled,false,3,13.00,2025,7,Wednesday,false,false,true
3821,9509,Rowan F,Active,Afternoon,2025-07-31,Day,4,Scheduled,false,3,14.00,2025,7,Thursday,false,false,true
3822,9524,Finley W,Active,Day,2025-07-31,Day,4,Scheduled,false,4,22.75,2025,7,Thursday,false,false,true
3823,9547,Rowan C,Active,Afternoon,2025-07-31,Afternoon,4,Scheduled,true,0,,2025,7,Thursday,false,false,true
3824,9534,Jordan Q,Active,Day,2025-07-31,Afternoon,4,Scheduled,false,3,17.67,2025,7,Thursday,false,false,true
3825,9569,Riley D,Active,Afternoon,2025-08-01,Day,4,Scheduled,false,2,11.00,2025,8,Friday,false,false,true
3826,9536,Riley F,Active,Afternoon,2025-08-01,Day,4,Scheduled,false,2,9.50,2025,8,Friday,false,false,true
3827,9517,Parker R,Active,Afternoon,2025-08-01,Afternoon,4,Scheduled,false,1,38.00,2025,8,Friday,false,false,true
3828,9524,Finley W,Active,Day,2025-08-04,Day,4,Scheduled,false,2,20.00,2025,8,Monday,false,false,true
3829,9533,Taylor F,Resigned,Afternoon,2025-08-04,Day,4,Scheduled,true,0,,2025,8,Monday,false,false,true
3830,9556,Jamie V,Active,Day,2025-08-04,Afternoon,4,Scheduled,false,2,7.00,2025,8,Monday,false,false,true
3831,9569,Riley D,Active,Afternoon,2025-08-04,Afternoon,4,Scheduled,false,2,33.00,2025,8,Monday,false,false,true
3832,9503,Cameron T,Active,Afternoon,2025-08-05,Day,4,Scheduled,true,0,,2025,8,Tuesday,false,false,true
3833,9534,Jordan Q,Active,Day,2025-08-05,Day,4,Scheduled,false,2,23.00,2025,8,Tuesday,false,false,true
3834,9501,Finley X,Active,Afternoon,2025-08-05,Afternoon,4,Scheduled,false,2,17.50,2025,8,Tuesday,false,false,true
3835,9536,Riley F,Active,Afternoon,2025-08-05,Afternoon,4,Scheduled,false,3,13.67,2025,8,Tuesday,false,false,true
3836,9549,Dakota J,Active,Day,2025-08-06,Day,4,Scheduled,false,3,18.33,2025,8,Wednesday,false,false,true
3837,9548,Taylor C,Active,Afternoon,2025-08-06,Day,4,Scheduled,false,2,30.00,2025,8,Wednesday,false,false,true
3838,9510,Harper G,Resigned,Afternoon,2025-08-06,Afternoon,4,Scheduled,true,0,,2025,8,Wednesday,false,false,true
3839,9565,Emerson S,Resigned,Afternoon,2025-08-06,Afternoon,4,Scheduled,false,1,10.00,2025,8,Wednesday,false,false,true
3840,9547,Rowan C,Active,Afternoon,2025-08-07,Day,4,Scheduled,false,3,15.33,2025,8,Thursday,false,false,true
3841,9517,Parker R,Active,Afternoon,2025-08-07,Day,4,Scheduled,true,0,,2025,8,Thursday,false,false,true
3842,9531,Skyler F,Active,Day,2025-08-07,Afternoon,4,Scheduled,false,3,19.33,2025,8,Thursday,false,false,true
3843,9555,Parker Z,Active,Afternoon,2025-08-07,Afternoon,4,Scheduled,false,2,24.00,2025,8,Thursday,false,false,true
3844,9520,Skyler X,Active,Day,2025-08-08,Day,4,Scheduled,false,1,32.00,2025,8,Friday,false,false,true
3845,9572,Alex V,Active,Afternoon,2025-08-08,Day,4,Scheduled,false,3,26.67,2025,8,Friday,false,false,true
3846,9504,Riley A,Active,Day,2025-08-08,Afternoon,4,Scheduled,false,2,11.50,2025,8,Friday,false,false,true
3847,9507,Quinn Y,Active,Day,2025-08-08,Afternoon,4,Scheduled,false,1,36.00,2025,8,Friday,false,false,true
3848,9533,Taylor F,Resigned,Afternoon,2025-08-11,Day,4,Scheduled,false,2,25.50,2025,8,Monday,false,false,true
3849,9510,Harper G,Resigned,Afternoon,2025-08-11,Day,4,Scheduled,false,4,23.25,2025,8,Monday,false,false,true
3850,9547,Rowan C,Active,Afternoon,2025-08-11,Afternoon,4,Scheduled,false,1,31.00,2025,8,Monday,false,false,true
3851,9530,Finley C,Active,Afternoon,2025-08-11,Afternoon,4,Scheduled,true,0,,2025,8,Monday,false,false,true
3852,9507,Quinn Y,Active,Day,2025-08-12,Day,4,Scheduled,false,2,8.00,2025,8,Tuesday,false,false,true
3853,9517,Parker R,Active,Afternoon,2025-08-12,Day,4,Scheduled,false,4,18.00,2025,8,Tuesday,false,false,true
3854,9571,Parker W,Active,Afternoon,2025-08-12,Afternoon,4,Scheduled,true,0,,2025,8,Tuesday,false,false,true
3855,9556,Jamie V,Active,Day,2025-08-12,Afternoon,4,Scheduled,false,4,26.25,2025,8,Tuesday,false,false,true
3856,9569,Riley D,Active,Afternoon,2025-08-13,Day,4,Scheduled,false,2,24.00,2025,8,Wednesday,false,false,true
3857,9531,Skyler F,Active,Day,2025-08-13,Day,4,Scheduled,false,2,20.50,2025,8,Wednesday,false,false,true
3858,9549,Dakota J,Active,Day,2025-08-13,Afternoon,4,Scheduled,false,2,26.00,2025,8,Wednesday,false,false,true
3859,9559,Jordan M,Active,Day,2025-08-13,Afternoon,4,Scheduled,false,1,21.00,2025,8,Wednesday,false,false,true
3860,9534,Jordan Q,Active,Day,2025-08-14,Day,4,Scheduled,false,5,19.80,2025,8,Thursday,false,false,true
3861,9524,Finley W,Active,Day,2025-08-14,Day,4,Scheduled,false,1,18.00,2025,8,Thursday,false,false,true
3862,9509,Rowan F,Active,Afternoon,2025-08-14,Afternoon,4,Scheduled,false,2,32.00,2025,8,Thursday,false,false,true
3863,9503,Cameron T,Active,Afternoon,2025-08-14,Afternoon,4,Scheduled,false,3,35.67,2025,8,Thursday,false,false,true
3864,9572,Alex V,Active,Afternoon,2025-08-15,Day,4,Scheduled,false,1,24.00,2025,8,Friday,false,false,true
3865,9570,Rowan T,Active,Afternoon,2025-08-15,Day,4,Scheduled,false,4,27.25,2025,8,Friday,false,false,true
3866,9555,Parker Z,Active,Afternoon,2025-08-15,Afternoon,4,Scheduled,false,1,33.00,2025,8,Friday,false,false,true
3867,9548,Taylor C,Active,Afternoon,2025-08-15,Afternoon,4,Scheduled,false,1,24.00,2025,8,Friday,false,false,true
3868,9533,Taylor F,Resigned,Afternoon,2025-08-18,Day,4,Scheduled,false,2,29.00,2025,8,Monday,false,false,true
3869,9526,Emerson F,Active,Afternoon,2025-08-18,Day,4,Scheduled,false,2,21.00,2025,8,Monday,false,false,true
3870,9572,Alex V,Active,Afternoon,2025-08-18,Afternoon,4,Scheduled,true,0,,2025,8,Monday,false,false,true
3871,9549,Dakota J,Active,Day,2025-08-18,Afternoon,4,Scheduled,false,4,17.00,2025,8,Monday,false,false,true
3872,9547,Rowan C,Active,Afternoon,2025-08-19,Day,4,Scheduled,false,2,37.50,2025,8,Tuesday,false,false,true
3873,9531,Skyler F,Active,Day,2025-08-19,Day,4,Scheduled,false,2,25.00,2025,8,Tuesday,false,false,true
3874,9536,Riley F,Active,Afternoon,2025-08-19,Afternoon,4,Scheduled,false,5,21.80,2025,8,Tuesday,false,false,true
3875,9559,Jordan M,Active,Day,2025-08-19,Afternoon,4,Scheduled,false,2,27.00,2025,8,Tuesday,false,false,true
3876,9564,Emerson D,Active,Day,2025-08-20,Day,4,Scheduled,false,2,17.00,2025,8,Wednesday,false,false,true
3877,9530,Finley C,Active,Afternoon,2025-08-20,Day,4,Scheduled,false,2,27.50,2025,8,Wednesday,false,false,true
3878,9571,Parker W,Active,Afternoon,2025-08-20,Afternoon,4,Scheduled,false,2,24.50,2025,8,Wednesday,false,false,true
3879,9510,Harper G,Resigned,Afternoon,2025-08-20,Afternoon,4,Scheduled,false,4,21.75,2025,8,Wednesday,false,false,true
3880,9501,Finley X,Active,Afternoon,2025-08-21,Day,4,Scheduled,false,2,11.50,2025,8,Thursday,false,false,true
3881,9509,Rowan F,Active,Afternoon,2025-08-21,Day,4,Scheduled,false,3,24.00,2025,8,Thursday,false,false,true
3882,9570,Rowan T,Active,Afternoon,2025-08-21,Afternoon,4,Scheduled,false,3,16.00,2025,8,Thursday,false,false,true
3883,9507,Quinn Y,Active,Day,2025-08-21,Afternoon,4,Scheduled,false,3,11.67,2025,8,Thursday,false,false,true
3884,9534,Jordan Q,Active,Day,2025-08-22,Day,4,Scheduled,false,1,21.00,2025,8,Friday,false,false,true
3885,9555,Parker Z,Active,Afternoon,2025-08-22,Day,4,Scheduled,true,0,,2025,8,Friday,false,false,true
3886,9569,Riley D,Active,Afternoon,2025-08-22,Afternoon,4,Scheduled,false,2,14.50,2025,8,Friday,false,false,true
3887,9556,Jamie V,Active,Day,2025-08-22,Afternoon,4,Scheduled,false,3,27.00,2025,8,Friday,false,false,true
3888,9507,Quinn Y,Active,Day,2025-08-25,Day,4,Scheduled,true,0,,2025,8,Monday,false,false,true
3889,9559,Jordan M,Active,Day,2025-08-25,Day,4,Scheduled,false,2,12.50,2025,8,Monday,false,false,true
3890,9526,Emerson F,Active,Afternoon,2025-08-25,Afternoon,4,Scheduled,false,2,29.50,2025,8,Monday,false,false,true
3891,9571,Parker W,Active,Afternoon,2025-08-25,Afternoon,4,Scheduled,false,1,32.00,2025,8,Monday,false,false,true
3892,9570,Rowan T,Active,Afternoon,2025-08-26,Day,4,Scheduled,false,6,19.83,2025,8,Tuesday,false,false,true
3893,9520,Skyler X,Active,Day,2025-08-26,Day,4,Scheduled,false,2,24.00,2025,8,Tuesday,false,false,true
3894,9565,Emerson S,Resigned,Afternoon,2025-08-26,Afternoon,4,Scheduled,false,3,23.67,2025,8,Tuesday,false,false,true
3895,9504,Riley A,Active,Day,2025-08-26,Afternoon,4,Scheduled,false,2,34.00,2025,8,Tuesday,false,false,true
3896,9536,Riley F,Active,Afternoon,2025-08-27,Day,4,Scheduled,true,0,,2025,8,Wednesday,false,false,true
3897,9503,Cameron T,Active,Afternoon,2025-08-27,Day,4,Scheduled,false,3,9.67,2025,8,Wednesday,false,false,true
3898,9547,Rowan C,Active,Afternoon,2025-08-27,Afternoon,4,Scheduled,false,2,34.00,2025,8,Wednesday,false,false,true
3899,9555,Parker Z,Active,Afternoon,2025-08-27,Afternoon,4,Scheduled,false,1,29.00,2025,8,Wednesday,false,false,true
3900,9569,Riley D,Active,Afternoon,2025-08-28,Day,4,Scheduled,false,5,22.80,2025,8,Thursday,false,false,true
3901,9533,Taylor F,Resigned,Afternoon,2025-08-28,Day,4,Scheduled,false,1,38.00,2025,8,Thursday,false,false,true
3902,9556,Jamie V,Active,Day,2025-08-28,Afternoon,4,Scheduled,true,0,,2025,8,Thursday,false,false,true
3903,9509,Rowan F,Active,Afternoon,2025-08-28,Afternoon,4,Scheduled,false,2,21.50,2025,8,Thursday,false,false,true
3904,9524,Finley W,Active,Day,2025-08-29,Day,4,Scheduled,false,1,15.00,2025,8,Friday,false,false,true
3905,9548,Taylor C,Active,Afternoon,2025-08-29,Day,4,Scheduled,false,1,22.00,2025,8,Friday,false,false,true
3906,9549,Dakota J,Active,Day,2025-08-29,Afternoon,4,Scheduled,false,2,24.00,2025,8,Friday,false,false,true
3907,9531,Skyler F,Active,Day,2025-08-29,Afternoon,4,Scheduled,true,0,,2025,8,Friday,false,false,true
3908,9510,Harper G,Resigned,Afternoon,2025-09-01,Day,4,Scheduled,false,1,20.00,2025,9,Monday,false,true,true
3909,9507,Quinn Y,Active,Day,2025-09-01,Day,4,Scheduled,false,1,21.00,2025,9,Monday,false,true,true
3910,9556,Jamie V,Active,Day,2025-09-01,Afternoon,4,Scheduled,false,4,28.25,2025,9,Monday,false,true,true
3911,9503,Cameron T,Active,Afternoon,2025-09-01,Afternoon,4,Scheduled,false,2,31.50,2025,9,Monday,false,true,true
3912,9531,Skyler F,Active,Day,2025-09-02,Day,4,Scheduled,false,4,24.25,2025,9,Tuesday,false,false,true
3913,9517,Parker R,Active,Afternoon,2025-09-02,Day,4,Scheduled,false,3,25.33,2025,9,Tuesday,false,false,true
3914,9526,Emerson F,Active,Afternoon,2025-09-02,Afternoon,4,Scheduled,false,1,27.00,2025,9,Tuesday,false,false,true
3915,9504,Riley A,Active,Day,2025-09-02,Afternoon,4,Scheduled,false,3,19.00,2025,9,Tuesday,false,false,true
3916,9509,Rowan F,Active,Afternoon,2025-09-03,Day,4,Scheduled,false,2,31.00,2025,9,Wednesday,false,false,true
3917,9505,Cameron Z,Active,Afternoon,2025-09-03,Day,4,Scheduled,false,2,22.50,2025,9,Wednesday,false,false,true
3918,9536,Riley F,Active,Afternoon,2025-09-03,Afternoon,4,Scheduled,false,2,20.50,2025,9,Wednesday,false,false,true
3919,9559,Jordan M,Active,Day,2025-09-04,Day,4,Scheduled,false,4,21.50,2025,9,Thursday,false,false,true
3920,9564,Emerson D,Active,Day,2025-09-04,Day,4,Scheduled,false,1,39.00,2025,9,Thursday,false,false,true
3921,9533,Taylor F,Resigned,Afternoon,2025-09-04,Afternoon,4,Scheduled,false,1,38.00,2025,9,Thursday,false,false,true
3922,9524,Finley W,Active,Day,2025-09-04,Afternoon,4,Scheduled,false,2,16.00,2025,9,Thursday,false,false,true
3923,9548,Taylor C,Active,Afternoon,2025-09-05,Day,4,Scheduled,false,2,25.00,2025,9,Friday,false,false,true
3924,9529,Drew K,Active,Day,2025-09-05,Day,4,Scheduled,false,1,25.00,2025,9,Friday,false,false,true
3925,9572,Alex V,Active,Afternoon,2025-09-05,Afternoon,4,Scheduled,false,2,24.00,2025,9,Friday,false,false,true
3926,9565,Emerson S,Resigned,Afternoon,2025-09-05,Afternoon,4,Scheduled,false,3,18.33,2025,9,Friday,false,false,true
3927,9503,Cameron T,Active,Afternoon,2025-09-08,Day,4,Scheduled,false,2,14.00,2025,9,Monday,false,false,true
3928,9529,Drew K,Active,Day,2025-09-08,Day,4,Scheduled,false,4,25.75,2025,9,Monday,false,false,true
3929,9556,Jamie V,Active,Day,2025-09-08,Afternoon,4,Scheduled,false,1,26.00,2025,9,Monday,false,false,true
3930,9565,Emerson S,Resigned,Afternoon,2025-09-08,Afternoon,4,Scheduled,false,4,22.75,2025,9,Monday,false,false,true
3931,9571,Parker W,Active,Afternoon,2025-09-09,Day,4,Scheduled,false,1,5.00,2025,9,Tuesday,false,false,true
3932,9517,Parker R,Active,Afternoon,2025-09-09,Day,4,Scheduled,false,3,19.67,2025,9,Tuesday,false,false,true
3933,9509,Rowan F,Active,Afternoon,2025-09-09,Afternoon,4,Scheduled,true,0,,2025,9,Tuesday,false,false,true
3934,9534,Jordan Q,Active,Day,2025-09-09,Afternoon,4,Scheduled,false,2,21.00,2025,9,Tuesday,false,false,true
3935,9510,Harper G,Resigned,Afternoon,2025-09-10,Day,4,Scheduled,false,2,36.50,2025,9,Wednesday,false,false,true
3936,9536,Riley F,Active,Afternoon,2025-09-10,Day,4,Scheduled,false,2,12.50,2025,9,Wednesday,false,false,true
3937,9504,Riley A,Active,Day,2025-09-10,Afternoon,4,Scheduled,false,2,27.50,2025,9,Wednesday,false,false,true
3938,9507,Quinn Y,Active,Day,2025-09-10,Afternoon,4,Scheduled,false,2,29.00,2025,9,Wednesday,false,false,true
3939,9555,Parker Z,Active,Afternoon,2025-09-11,Day,4,Scheduled,false,4,30.25,2025,9,Thursday,false,false,true
3940,9526,Emerson F,Active,Afternoon,2025-09-11,Day,4,Scheduled,false,2,19.00,2025,9,Thursday,false,false,true
3941,9530,Finley C,Active,Afternoon,2025-09-11,Afternoon,4,Scheduled,false,1,35.00,2025,9,Thursday,false,false,true
3942,9533,Taylor F,Resigned,Afternoon,2025-09-11,Afternoon,4,Scheduled,false,2,11.50,2025,9,Thursday,false,false,true
3943,9549,Dakota J,Active,Day,2025-09-12,Day,4,Scheduled,false,1,30.00,2025,9,Friday,false,false,true
3944,9574,Taylor E,Active,Day,2025-09-12,Day,4,Scheduled,false,3,28.33,2025,9,Friday,false,false,true
3945,9547,Rowan C,Active,Afternoon,2025-09-12,Afternoon,4,Scheduled,true,0,,2025,9,Friday,false,false,true
3946,9520,Skyler X,Active,Day,2025-09-12,Afternoon,4,Scheduled,false,3,16.00,2025,9,Friday,false,false,true
3947,9520,Skyler X,Active,Day,2025-09-15,Day,4,Scheduled,false,4,19.75,2025,9,Monday,false,false,true
3948,9569,Riley D,Active,Afternoon,2025-09-15,Day,4,Scheduled,false,1,26.00,2025,9,Monday,false,false,true
3949,9504,Riley A,Active,Day,2025-09-15,Afternoon,4,Scheduled,false,2,14.00,2025,9,Monday,false,false,true
3950,9556,Jamie V,Active,Day,2025-09-15,Afternoon,4,Scheduled,false,3,21.00,2025,9,Monday,false,false,true
3951,9530,Finley C,Active,Afternoon,2025-09-16,Day,4,Scheduled,false,1,6.00,2025,9,Tuesday,false,false,true
